labels,geodesic,myelin,Michigan_FEOBV,Aghourian_FEOBV,Bedard_FEOBV,Tuominen_FEOBV,functional,abs_functional,structural,wresidC
185,0.7977309226989746,0.77116764,0.2651348,0.2251697,0.19920453,0.1513672,0.2991032885083471,0.234842702152082,0.6841138816939516,0.022242518195497836
186,0.7858003973960876,0.7611395,0.18787041,0.24747936,0.19714299,0.16019209,0.22816622833136968,0.16486174674287948,0.5186691498571004,0.007085262937318149
186,0.7727329730987549,0.7528191,0.059264775,0.22073723,0.20050177,0.17301948,0.22816622833136968,0.16486174674287948,0.5186691498571004,0.007085262937318149
186,0.7713956236839294,0.76862836,0.08041349,0.22231673,0.19780478,0.17774807,0.22816622833136968,0.16486174674287948,0.5186691498571004,0.007085262937318149
185,0.7563477754592896,0.77756304,0.04899434,0.20040204,0.18576583,0.20160611,0.2991032885083471,0.234842702152082,0.6841138816939516,0.022242518195497836
185,0.7473074793815613,0.7846817,0.049237646,0.21756108,0.17072532,0.17770351,0.2991032885083471,0.234842702152082,0.6841138816939516,0.022242518195497836
305,0.49891626834869385,0.718176,0.36663383,0.38609427,0.2976562,0.31648016,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
305,0.5021559596061707,0.7144223,0.38251203,0.36966574,0.29133794,0.31682724,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
305,0.5167431831359863,0.71917486,0.38776794,0.41308963,0.2787076,0.30034572,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
309,0.5319914817810059,0.7221834,0.35893753,0.33682317,0.25678727,0.28641707,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5455083847045898,0.72349185,0.37312222,0.25090814,0.22910187,0.27744216,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5907687544822693,0.71707726,0.35405824,0.40209854,0.21724018,0.27479887,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5787087678909302,0.7199188,0.33477426,0.38510418,0.19048312,0.25742233,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5868263244628906,0.7101985,0.3577779,0.4156468,0.23520693,0.2644062,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5780567526817322,0.7013348,0.3408868,0.3780914,0.24802908,0.26065207,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
310,0.5709928274154663,0.6932431,0.34604362,0.44778407,0.2637265,0.27139133,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
310,0.5675957202911377,0.6842373,0.31971142,0.39020765,0.2724118,0.27584064,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
310,0.580345630645752,0.678365,0.35841057,0.3992139,0.26893333,0.27544892,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
310,0.5939566493034363,0.6671356,0.38192463,0.3497768,0.2732047,0.27250063,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
310,0.6088995337486267,0.65845096,0.36106947,0.32681644,0.24992344,0.25154346,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
359,0.40956252813339233,0.6596965,0.4263087,0.4582032,0.2259976,0.2839808,0.5676582973349684,0.539919411675678,0.16946675788620175,0.39532628279381443
243,0.39961743354797363,0.6549117,0.43043303,0.41265988,0.2406353,0.2768829,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.4107182025909424,0.6570435,0.38340884,0.4226479,0.2081463,0.26311243,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.4142686724662781,0.65353924,0.37624,0.39544165,0.19794711,0.24614392,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.41929319500923157,0.65169233,0.38017234,0.39760107,0.17549852,0.23170628,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.48505789041519165,0.6354603,0.3790514,0.24384178,0.12660244,0.17470883,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.4650402367115021,0.63745916,0.36633983,0.289616,0.114194155,0.20209713,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.4747679531574249,0.63643235,0.35018224,0.2798558,0.092862666,0.17321856,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
250,0.4636233150959015,0.6365777,0.3634759,0.3148119,0.10192937,0.17534257,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.45772525668144226,0.63583237,0.35454488,0.30750805,0.09383538,0.17453338,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.45515555143356323,0.6326199,0.35616988,0.2463323,0.09935281,0.17504175,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.4711267650127411,0.6340909,0.3123903,0.29589343,0.07569212,0.15379806,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.48362457752227783,0.6330145,0.20227537,0.33908194,0.109920174,0.17809363,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.49762842059135437,0.6312638,0.32162946,0.37328857,0.15779623,0.21675564,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
278,0.6180384159088135,0.63970804,0.14885116,0.3091414,0.16379797,0.18906738,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
278,0.6038299202919006,0.6374302,0.08592003,0.32082748,0.17244002,0.22006162,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
278,0.6099531054496765,0.64091307,0.31314495,0.29934168,0.17723379,0.18549116,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
278,0.6023510098457336,0.6424996,0.35449973,0.34214526,0.1824306,0.15920995,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
278,0.5979131460189819,0.6454494,0.3759837,0.29165655,0.21477708,0.15214129,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
248,0.6158287525177002,0.66461444,0.3548399,0.36398888,0.2108858,0.2120582,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.6063886880874634,0.65992737,0.35221955,0.33276224,0.21801123,0.20615245,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.6004144549369812,0.65776485,0.32500374,0.30591625,0.1814734,0.20262851,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.5863124132156372,0.64942396,0.3169261,0.25968558,0.15681684,0.20194446,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.5711135864257812,0.63996315,0.05740313,0.26996738,0.14722586,0.20763703,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.5511897802352905,0.6326483,0.14538917,0.28623754,0.16164166,0.19108938,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
248,0.5626670718193054,0.6351325,0.2933669,0.2364638,0.15428925,0.2153069,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
251,0.5501322150230408,0.631665,0.34721595,0.3278423,0.21020833,0.20840429,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5422550439834595,0.6301274,0.32138893,0.29045957,0.23380283,0.20191254,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5374173521995544,0.62936103,0.3452011,0.32534635,0.23920646,0.22475885,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5531743764877319,0.633324,0.32362437,0.35587573,0.23064908,0.20088656,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5617786049842834,0.6356247,0.3539233,0.34314525,0.22707185,0.20849116,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5720903873443604,0.6375046,0.3901277,0.34191537,0.23064235,0.21529754,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
264,0.5992715954780579,0.6396558,0.18889686,0.29492247,0.21763489,0.2500363,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5922132730484009,0.64367414,0.33430642,0.32896554,0.23063764,0.26443034,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5886900424957275,0.639547,0.16935904,0.33033854,0.23480847,0.2622739,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5807113647460938,0.6409519,0.05023713,0.3920313,0.24619308,0.26249212,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5707798004150391,0.64287096,0.059340686,0.38290608,0.25292823,0.25792402,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5639665722846985,0.6455477,0.20401806,0.3352484,0.25506112,0.25340438,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5641056299209595,0.6415251,0.06967915,0.40424168,0.2565609,0.25652236,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5582248568534851,0.6421442,0.1337145,0.33079755,0.26657632,0.25373942,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5555033683776855,0.6438594,0.3406328,0.29565918,0.27512702,0.24906735,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
217,0.7010525465011597,0.69960874,0.3651492,0.287112,0.1728693,0.23540066,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6914107203483582,0.7057491,0.36235029,0.3383637,0.18538395,0.24408822,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6955972909927368,0.7126001,0.32867694,0.3082714,0.18496427,0.22137402,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.691291093826294,0.7172434,0.233821,0.32226396,0.1928471,0.20865221,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6866253018379211,0.7100382,0.25756842,0.36346358,0.19205275,0.19239126,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
216,0.6428686380386353,0.74686307,0.41257185,0.43126398,0.2058504,0.312038,0.3138453135629815,0.24505952779440862,0.330512621856223,0.014462045977323729
217,0.6474207639694214,0.716165,0.3534491,0.40078157,0.21024492,0.26540476,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6343405842781067,0.72059596,0.40916726,0.41501284,0.22047547,0.28790474,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6274566650390625,0.7009027,0.39615834,0.46071792,0.24324694,0.25742322,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6202316880226135,0.6864472,0.41495267,0.44933176,0.25979808,0.23112135,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6136319637298584,0.6770438,0.41513708,0.42397642,0.24883667,0.21827854,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6081889271736145,0.6927746,0.40517914,0.46642113,0.25703093,0.27513188,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.5972745418548584,0.7031187,0.3864722,0.45655972,0.24670252,0.31311232,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.5842856168746948,0.7177222,0.42970824,0.5212269,0.26086757,0.32523602,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
188,0.6282538771629333,0.8341496,0.44271296,0.49563605,0.25502542,0.31315672,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.6262661814689636,0.8465258,0.48300144,0.50618804,0.26633492,0.32115757,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.6164132952690125,0.8250187,0.4894546,0.49997044,0.26344964,0.3330227,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.6049486994743347,0.81914026,0.50449795,0.56720763,0.2720873,0.35448253,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.5935734510421753,0.81166214,0.49341622,0.6102092,0.2781432,0.35775387,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
223,0.5450803637504578,0.71240515,0.41329783,0.51672155,0.24614987,0.340775,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
220,0.549598217010498,0.73363304,0.47345024,0.5156436,0.24899325,0.35934448,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5390581488609314,0.7332446,0.44986624,0.511721,0.2496244,0.36936033,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5376607775688171,0.7597883,0.47612685,0.49315006,0.27744678,0.4198141,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5353383421897888,0.78205335,0.5082034,0.52951795,0.32197133,0.44386083,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5379564166069031,0.7883706,0.42709386,0.53659725,0.3382292,0.4397483,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5253490805625916,0.7723362,0.5062414,0.48595506,0.34645668,0.45646214,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5164414644241333,0.75594306,0.43620202,0.4640947,0.3515217,0.44722688,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
221,0.5098073482513428,0.7389924,0.42243382,0.49442333,0.35173324,0.41968876,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.505623459815979,0.72671634,0.48697105,0.5244214,0.35073277,0.37583196,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.5016041994094849,0.7221035,0.3465422,0.51880616,0.379945,0.4495179,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.4934116303920746,0.70853114,0.51206887,0.5136469,0.36568472,0.43846387,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.4848394989967346,0.6964128,0.40774614,0.5088185,0.34121123,0.42149502,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
223,0.4699278175830841,0.6805096,0.42614025,0.42155784,0.23172519,0.2837082,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
223,0.4634726345539093,0.6796759,0.4136185,0.4446947,0.21125421,0.31066942,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
223,0.45856454968452454,0.67941195,0.4164933,0.44966066,0.2332519,0.31572187,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
223,0.44647642970085144,0.67484814,0.37404528,0.46931535,0.23620513,0.36212122,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
240,0.43326690793037415,0.66979736,0.39155453,0.45746237,0.2384431,0.3792537,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.4197574257850647,0.66558045,0.47437647,0.45172566,0.26340082,0.3842168,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.42686712741851807,0.66761416,0.42019042,0.4840784,0.24586359,0.34959245,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.41905829310417175,0.66376746,0.38123912,0.4861412,0.22885242,0.31832743,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
227,0.8052172064781189,0.71487683,0.18896228,0.22750883,0.14760813,0.23992993,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8189411163330078,0.70955133,0.1256803,0.25531232,0.14505145,0.21142702,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8157035708427429,0.7139302,0.34109497,0.23057438,0.13959622,0.22264843,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8254258036613464,0.7112569,0.3697225,0.20641096,0.13286948,0.1940277,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8341246843338013,0.70711803,0.2746017,0.13349451,0.12153345,0.14943586,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
232,0.830755889415741,0.7175209,0.32254452,0.32892168,0.1732873,0.22410358,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.8342068195343018,0.7078249,0.3324494,0.2362924,0.14954299,0.20845093,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
227,0.841824471950531,0.7012354,0.34868532,0.26016992,0.14374387,0.19905911,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8566267490386963,0.6862108,0.37864476,0.25819147,0.12757283,0.1828518,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8705796599388123,0.67943674,0.20894518,0.29385573,0.12451419,0.1657687,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8830505013465881,0.68057483,0.13675003,0.2943622,0.13488117,0.16689931,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8732318878173828,0.6753905,0.06307217,0.27293402,0.14254132,0.17110007,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
222,0.8692702651023865,0.6739803,0.11512175,0.31001663,0.15832174,0.17924179,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8551977276802063,0.6744192,0.15720908,0.3325404,0.16922751,0.18823202,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
189,0.8023818135261536,0.8230721,0.5188013,0.27347714,0.18963447,0.29863495,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.8170337080955505,0.79394275,0.49412498,0.23590143,0.10538766,0.21828122,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.8056536912918091,0.80508816,0.50271356,0.2568851,0.13551712,0.2314383,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.8074741363525391,0.7837112,0.38036174,0.2780137,0.08788276,0.15823732,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.8096909523010254,0.7507225,0.43748114,0.39145106,0.15341514,0.20703469,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
219,0.7900741100311279,0.7027018,0.40412584,0.31728733,0.1779953,0.2268623,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.8021460771560669,0.6991048,0.22979215,0.28241175,0.17009947,0.21612157,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.8051837086677551,0.6805257,0.36690757,0.29006428,0.17649171,0.19792469,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.8194562196731567,0.67185587,0.21513969,0.43100905,0.18603745,0.15700318,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
222,0.8387710452079773,0.67059773,0.24845907,0.33315748,0.19317213,0.12509583,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8442527055740356,0.6709261,0.35319117,0.34467083,0.19199327,0.12912907,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8394730687141418,0.66927534,0.264198,0.34969163,0.1942567,0.12764172,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.827148973941803,0.6689837,0.09588839,0.30267334,0.19798121,0.16336612,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8119101524353027,0.6683031,0.074119374,0.34386986,0.20559141,0.19138603,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.7990613579750061,0.66693854,0.18159875,0.31514078,0.2050018,0.19521539,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.806906521320343,0.6650867,0.094159216,0.34666175,0.20645854,0.1970232,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.7984553575515747,0.6600155,0.09616305,0.3600955,0.18470511,0.20012067,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
219,0.7886977791786194,0.65506333,0.106461905,0.33449417,0.16027439,0.19902752,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.7343304753303528,0.6842345,0.1812231,0.44608605,0.19395724,0.25038242,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.7498862743377686,0.66300094,0.21470821,0.27416557,0.18131527,0.23981865,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
219,0.7371762990951538,0.67283475,0.15682232,0.3536623,0.18958059,0.24908887,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
217,0.7348913550376892,0.66673267,0.22335303,0.19991346,0.17913881,0.25498927,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.7275670170783997,0.66376925,0.31019402,0.1711121,0.17460123,0.25848347,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.7228826880455017,0.6631411,0.32716417,0.26829976,0.17945018,0.2598669,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.7176874876022339,0.67575854,0.35596046,0.21650772,0.17416343,0.2497951,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.7092101573944092,0.68858165,0.36829948,0.27708232,0.17216584,0.2396412,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
189,0.6087507009506226,0.8063367,0.54062825,0.5023966,0.29780695,0.32392496,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6175354719161987,0.79382557,0.5036171,0.471385,0.3230777,0.31446528,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6204508543014526,0.80225444,0.5564932,0.4337567,0.30166432,0.33088696,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6319959759712219,0.7976071,0.535424,0.43442845,0.3073462,0.33204752,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6450009942054749,0.8004325,0.5016688,0.4490779,0.2936279,0.32562482,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6820119023323059,0.7962551,0.53295,0.43120205,0.29861853,0.39357913,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6769322156906128,0.7885951,0.533064,0.42163503,0.30194637,0.38268006,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.689202606678009,0.79085624,0.44458133,0.38441592,0.27813146,0.3420552,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.6802027821540833,0.78863335,0.46142,0.35128963,0.23273584,0.25567293,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.6718807220458984,0.7753238,0.39953142,0.24166389,0.13685593,0.12150027,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.6660380959510803,0.7593224,0.050959367,0.31914854,0.17785701,0.13193367,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.6773617267608643,0.77337295,0.18091926,0.28054827,0.12475097,0.09833358,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.6806279420852661,0.7676494,0.24492595,0.33528006,0.17141798,0.11923571,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.6831957101821899,0.76056546,0.39349687,0.379335,0.22044107,0.17231067,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
188,0.7486516833305359,0.8764089,0.50274956,0.49527037,0.2630256,0.3731205,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
233,0.741245687007904,0.8607206,0.52482224,0.4410982,0.22950801,0.37231517,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
233,0.7488077878952026,0.84502834,0.5162631,0.47770357,0.2623817,0.40602106,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
233,0.7528883218765259,0.8242817,0.4875606,0.46420276,0.2621483,0.4050287,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
233,0.7571825385093689,0.8269801,0.50471944,0.48884922,0.25924012,0.39264798,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
231,0.7738990187644958,0.8074355,0.31905195,0.35211706,0.14664942,0.22119184,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.771523118019104,0.815857,0.4449379,0.35246307,0.19178155,0.27481478,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.7606204748153687,0.7922365,0.1096439,0.33307618,0.15946338,0.19158323,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.7454800605773926,0.7766492,0.0859944,0.3613361,0.19875917,0.17856611,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.7301949262619019,0.7680339,0.11156934,0.35163587,0.19131407,0.15724216,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.715176522731781,0.76056,0.35781,0.30151576,0.18298647,0.16985662,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.7189499139785767,0.7567839,0.39114946,0.34022027,0.21061453,0.19645615,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
232,0.7106602787971497,0.7408647,0.41471598,0.30166405,0.21835849,0.20939739,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7054091095924377,0.7266523,0.36218232,0.34626532,0.21077797,0.23430757,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7015711665153503,0.71700495,0.36527535,0.30779934,0.21629843,0.24898167,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7123958468437195,0.72468436,0.37739718,0.28545266,0.20148888,0.24256937,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7196912169456482,0.72405124,0.3730891,0.3218099,0.19013616,0.25178915,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7280367016792297,0.7241358,0.3417584,0.28578496,0.18810365,0.26111466,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7765462398529053,0.76648957,0.35288033,0.28918308,0.17649439,0.26065427,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7651030421257019,0.7541148,0.37040955,0.2671032,0.16602674,0.24944447,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7736437320709229,0.75706226,0.33195984,0.31387335,0.16828367,0.23590632,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7711212635040283,0.7426972,0.33827403,0.28314894,0.16133085,0.2155566,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.7707049250602722,0.7294229,0.33687943,0.27770495,0.15804723,0.21326904,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
297,0.7737880349159241,0.7210815,0.30741918,0.28091133,0.15634954,0.21691953,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
227,0.7808592319488525,0.72549474,0.29296175,0.34698027,0.16450912,0.23052971,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.7924440503120422,0.7203735,0.24908528,0.2791522,0.16030616,0.24323083,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
