labels,geodesic,functional,structural
195,0.583674,0.5190548823862664,0.530747687712172
341,0.58818406,0.4920661499730028,0.4191807567104877
225,0.7126,0.23773509623055933,0.30870049142183287
226,0.72059035,0.18045168574196824,0.45868680851708177
324,0.5177023,0.19844937050267664,0.4207990211194132
331,0.56698555,0.41863379231279474,0.14542242978266454
325,0.5980538,0.31844284851853333,0.07089455601858949
297,0.50980395,0.1382946600662165,0.10196458787074161
329,0.47949407,0.2866291173662727,0.23930714573061668
280,0.25560135,0.37714310510092997,0.12317449151570474
285,0.20904681,0.39292142587932366,0.06550478378640083
327,0.29616636,0.23930382179138698,0.3320862578232159
289,0.0894369,0.31955333412721787,0.06439308298977979
347,0.0,0.5302671481172254,1.0
358,0.046815474,0.5477061953535434,0.12380170446050821
0,0.0,,
0,0.0,,
0,0.0,,
181,0.4660642,0.5300421622661138,0.0
184,0.4579667,0.3166006168461264,0.38554145698036885
184,0.3184625,0.3166006168461264,0.38554145698036885
186,0.7137839,0.2281662283313719,0.6655899910083684
201,0.5868974,0.11570179621207721,0.18102990446775014
184,0.61891305,0.3166006168461264,0.38554145698036885
309,0.3469227,0.3156840103481975,0.23219057131196913
309,0.3323586,0.3156840103481975,0.23219057131196913
310,0.43788597,0.3993435112716819,0.09739065536657912
243,0.7104994,0.4319655995398035,0.2042447607825766
242,0.632886,0.6021198742885008,0.6494708658856277
250,0.7488961,0.38616783844085845,0.46759185347206056
248,0.62801945,0.5554428792514967,0.21419168984490203
264,0.57479954,0.3241850807604707,0.13453805677597422
219,0.74966055,0.363870401154085,0.2865804017451281
218,0.694735,0.4026052550716219,0.28126563482120015
220,0.7846936,0.469488548660038,0.36789856345193483
220,0.77105993,0.469488548660038,0.36789856345193483
232,0.5659238,0.33901378783468017,0.48179204219228017
228,0.6652782,0.02299435692341323,0.36849595520506473
222,0.62755996,0.28657231003210093,0.10774345296328576
219,0.73579633,0.363870401154085,0.2865804017451281
233,0.43454888,0.4218626854305638,0.41276080318713343
232,0.37594676,0.33901378783468017,0.48179204219228017
189,0.47581163,0.39524727304253116,0.5696292867072185
232,0.5085237,0.33901378783468017,0.48179204219228017
253,0.52918166,0.4647498907157077,0.5216999810370996
191,0.46871084,0.19931811129354937,0.24960182225136826
236,0.36183393,0.3292638301444688,0.40171379782009536
288,0.1689464,0.25402451975418217,0.19022128393521526
348,0.12055469,0.5279511288512824,0.46450896934684793
288,0.197622,0.25402451975418217,0.19022128393521526
258,0.29725492,0.20238904825449033,0.43320000678464987
273,0.300953,0.8883402571859409,0.27415854895066005
272,0.16303784,0.6597552618617377,0.46070194029461337
246,0.2534425,0.8181454126667704,0.37903066117695206
291,0.18323784,0.43854874880913064,0.9183644098577057
249,0.5281885,0.581433787890886,0.08744374154232207
268,0.462569,0.6653126821578694,0.3911363130152894
268,0.36330995,0.6653126821578694,0.3911363130152894
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
214,0.58420545,0.6066428950958933,0.3349796476808874
0,0.5508377,,
194,0.4298351,0.7229786217973326,0.5481429522707421
185,0.72511595,0.2991032885083458,0.715896230682052
181,0.64973205,0.5300421622661138,0.0
184,0.62093973,0.3166006168461264,0.38554145698036885
322,0.4997268,0.3831949410099229,0.1261040793683168
230,0.6391301,0.12237136276553251,0.39127254872794875
196,0.7901547,0.004765116369554345,0.5258919614116103
186,0.765033,0.2281662283313719,0.6655899910083684
330,0.44556767,0.47435224090019457,0.2395659438732138
320,0.5461692,0.34520556277383063,0.08248332265524891
330,0.55096895,0.47435224090019457,0.2395659438732138
323,0.6564763,0.3042443344927124,0.3940836962975636
328,0.4052947,0.18849411102818747,0.17202240270947156
205,0.3920778,0.23759801590527818,0.07540303290311749
208,0.35535926,0.4518027075862152,0.4005970716063846
353,0.088484034,0.6728490559344191,0.5905753562790413
204,0.15395619,0.7361790908117167,0.17436385200422627
304,0.23346426,0.4705799303242433,0.261194897589967
290,0.0,0.8490532534469151,0.1410000635089286
311,0.13842563,0.7140751123240294,0.0816572268579835
302,0.21633428,0.8481219434488132,0.42543587516352505
352,0.27419928,0.7745299591508497,0.25348821590196485
0,0.0,,
298,0.18009634,0.8586285210078071,0.06634602663531576
307,0.30965796,0.5381238626908194,0.47035512177728567
184,0.5771064,0.3166006168461264,0.38554145698036885
334,0.4449337,0.22565863951919418,0.33954394683366207
198,0.40936145,0.40073505861724756,0.2866291943159533
317,0.5687464,0.2832572728550624,0.2160517413240088
316,0.4741609,0.5220703248600778,0.40010271557973354
314,0.42085323,0.7779395983229347,0.2622927367423264
308,0.20343724,0.6024677394550721,0.42389246738040054
312,0.28313965,0.5256286550169187,0.9271625723070404
235,0.7124902,0.5028094066360786,0.38852094341238763
276,0.67953765,0.3457185111946597,0.12303596053224948
276,0.66800815,0.3457185111946597,0.12303596053224948
235,0.7307968,0.5028094066360786,0.38852094341238763
235,0.74363464,0.5028094066360786,0.38852094341238763
234,0.6977237,0.4116177991271126,0.35284899469388914
188,0.70882696,0.42097775984106756,0.2837752197812288
234,0.6534665,0.4116177991271126,0.35284899469388914
188,0.6475038,0.42097775984106756,0.2837752197812288
276,0.6405988,0.3457185111946597,0.12303596053224948
264,0.43093506,0.3241850807604707,0.13453805677597422
263,0.41067111,0.28921176049184805,0.17386808286649869
263,0.4801358,0.28921176049184805,0.17386808286649869
265,0.46629176,0.304086593425525,0.15593624712459433
265,0.3958702,0.304086593425525,0.15593624712459433
266,0.54523176,0.38782695556212987,0.23862212922267112
266,0.50528073,0.38782695556212987,0.23862212922267112
239,0.58255744,0.4236692596288476,0.5510541854828686
238,0.5170258,0.7610109356818944,0.3982608843924748
359,0.55830765,0.567658297334968,0.260159954779601
240,0.6504662,0.3488737976406484,0.4275276779861935
239,0.63784736,0.4236692596288476,0.5510541854828686
210,0.6369473,0.5115916409645238,0.39998451167748295
210,0.60436916,0.5115916409645238,0.39998451167748295
341,0.61549795,0.4920661499730028,0.4191807567104877
207,0.6799012,0.4711368517064134,0.28469610375622045
209,0.67048794,0.35716771207380527,0.0910523831559316
324,0.54840976,0.19844937050267664,0.4207990211194132
325,0.54984206,0.31844284851853333,0.07089455601858949
275,0.57574236,0.17506784314190815,0.3099713620999759
297,0.5417847,0.1382946600662165,0.10196458787074161
297,0.53049237,0.1382946600662165,0.10196458787074161
280,0.30895713,0.37714310510092997,0.12317449151570474
327,0.27548653,0.23930382179138698,0.3320862578232159
327,0.31871018,0.23930382179138698,0.3320862578232159
286,0.038949396,0.5164747637159346,0.1050220422013289
347,0.019642603,0.5302671481172254,1.0
358,0.025208447,0.5477061953535434,0.12380170446050821
346,0.21588713,1.0000000000000004,0.3911579205382097
0,0.0,,
346,0.18334803,1.0000000000000004,0.3911579205382097
301,0.41444325,0.5585531155135319,0.6623908421923779
181,0.39896742,0.5300421622661138,0.0
299,0.33943546,0.9329133384314594,0.4537732827936663
185,0.7214175,0.2991032885083458,0.715896230682052
185,0.67571765,0.2991032885083458,0.715896230682052
181,0.687299,0.5300421622661138,0.0
309,0.40007824,0.3156840103481975,0.23219057131196913
309,0.3899474,0.3156840103481975,0.23219057131196913
319,0.4329775,0.4338702141285835,0.24721212857938804
243,0.77240133,0.4319655995398035,0.2042447607825766
243,0.73427236,0.4319655995398035,0.2042447607825766
206,0.78962934,0.34144472883625765,0.1434837150900675
277,0.6776132,0.3809369959193383,0.1551936826407712
248,0.66924626,0.5554428792514967,0.21419168984490203
248,0.63759834,0.5554428792514967,0.21419168984490203
264,0.60245013,0.3241850807604707,0.13453805677597422
247,0.6042806,0.3779542097917217,0.07147183936498233
216,0.79065293,0.31384531356297973,0.3509757642931012
216,0.7589861,0.31384531356297973,0.3509757642931012
188,0.8361757,0.42097775984106756,0.2837752197812288
224,0.8299252,0.3544010822202823,0.24550922432992017
223,0.8153167,0.32011040344850406,0.4464583957482967
223,0.7900416,0.32011040344850406,0.4464583957482967
223,0.73114145,0.32011040344850406,0.4464583957482967
232,0.57951266,0.33901378783468017,0.48179204219228017
232,0.5956244,0.33901378783468017,0.48179204219228017
232,0.6166333,0.33901378783468017,0.48179204219228017
233,0.7720895,0.4218626854305638,0.41276080318713343
231,0.7226263,0.3002293715052504,0.3158875891190925
216,0.7763272,0.31384531356297973,0.3509757642931012
219,0.7784068,0.363870401154085,0.2865804017451281
188,0.4719605,0.42097775984106756,0.2837752197812288
189,0.47659597,0.39524727304253116,0.5696292867072185
233,0.5108492,0.4218626854305638,0.41276080318713343
189,0.61157405,0.39524727304253116,0.5696292867072185
231,0.5590056,0.3002293715052504,0.3158875891190925
231,0.57251674,0.3002293715052504,0.3158875891190925
232,0.53860456,0.33901378783468017,0.48179204219228017
253,0.53497595,0.4647498907157077,0.5216999810370996
247,0.5732301,0.3779542097917217,0.07147183936498233
190,0.54745716,0.23812209580923227,0.4466535570589631
192,0.51723236,0.35316923728182603,0.0497327343964936
192,0.48129645,0.35316923728182603,0.0497327343964936
188,0.42980358,0.42097775984106756,0.2837752197812288
349,0.21770528,0.3399234805905267,0.05477139109231792
288,0.16440354,0.25402451975418217,0.19022128393521526
254,0.23543926,0.30923292541863123,0.13070890856494907
259,0.4310164,0.44824929189905927,0.13431598399715716
258,0.3508657,0.20238904825449033,0.43320000678464987
258,0.37732542,0.20238904825449033,0.43320000678464987
279,0.32651478,0.3839786041104256,0.13157358733436644
258,0.40344697,0.20238904825449033,0.43320000678464987
271,0.34921238,0.42589799932283023,0.6649807115445603
271,0.2788085,0.42589799932283023,0.6649807115445603
271,0.32317248,0.42589799932283023,0.6649807115445603
255,0.27311406,0.3745990844120506,0.15553787654109594
256,0.24965651,0.42052860901730504,0.20652569412473656
349,0.21015316,0.3399234805905267,0.05477139109231792
349,0.19384396,0.3399234805905267,0.05477139109231792
249,0.6574518,0.581433787890886,0.08744374154232207
249,0.5738894,0.581433787890886,0.08744374154232207
249,0.60216117,0.581433787890886,0.08744374154232207
269,0.46548855,0.3945520916731122,0.5199829756568659
252,0.5003602,0.5592146646453084,0.25395336738049823
270,0.43104362,0.6180827508776283,0.5251154592475435
270,0.38210312,0.6180827508776283,0.5251154592475435
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
344,0.33786917,0.8914779381725046,0.3277996246219532
344,0.30267859,0.8914779381725046,0.3277996246219532
345,0.3737376,0.7301882899906946,0.794503777218725
218,0.7160777,0.4026052550716219,0.28126563482120015
218,0.63581365,0.4026052550716219,0.28126563482120015
218,0.66341484,0.4026052550716219,0.28126563482120015
0,0.69317716,,
0,0.6201752,,
0,0.0,,
0,0.0,,
185,0.70881075,0.2991032885083458,0.715896230682052
184,0.6803719,0.3166006168461264,0.38554145698036885
185,0.6388899,0.2991032885083458,0.715896230682052
211,0.5550182,0.6043853927418681,0.4613292673549857
322,0.54493725,0.3831949410099229,0.1261040793683168
211,0.515797,0.6043853927418681,0.4613292673549857
211,0.483865,0.6043853927418681,0.4613292673549857
213,0.46677217,0.5746441037559613,0.4617622947853186
229,0.71237457,0.09394028926765197,0.30288362877008274
228,0.6418873,0.02299435692341323,0.36849595520506473
229,0.67844236,0.09394028926765197,0.30288362877008274
322,0.6981622,0.3831949410099229,0.1261040793683168
197,0.7099103,0.04843508702902577,0.35986541621165047
196,0.7304152,0.004765116369554345,0.5258919614116103
193,0.78037524,0.014475981823124151,0.19984317832735918
330,0.4467158,0.47435224090019457,0.2395659438732138
330,0.47723448,0.47435224090019457,0.2395659438732138
330,0.48584145,0.47435224090019457,0.2395659438732138
325,0.6413687,0.31844284851853333,0.07089455601858949
331,0.5990161,0.41863379231279474,0.14542242978266454
323,0.66917753,0.3042443344927124,0.3940836962975636
338,0.7133945,0.017005318330955532,0.1630970408793197
199,0.7391362,0.009681988364760752,0.2971545708252919
296,0.40526706,0.22288812052920282,0.02248374642837399
296,0.3904013,0.22288812052920282,0.02248374642837399
296,0.43386117,0.22288812052920282,0.02248374642837399
329,0.45864287,0.2866291173662727,0.23930714573061668
329,0.43392247,0.2866291173662727,0.23930714573061668
329,0.42692953,0.2866291173662727,0.23930714573061668
329,0.40817735,0.2866291173662727,0.23930714573061668
282,0.13930164,0.49374914862183017,0.056297490983952696
284,0.13232408,0.46565288689924467,0.18466671488691816
282,0.1477949,0.49374914862183017,0.056297490983952696
285,0.2511973,0.39292142587932366,0.06550478378640083
284,0.21946931,0.46565288689924467,0.18466671488691816
205,0.25891784,0.23759801590527818,0.07540303290311749
355,0.2968296,0.40407662479781026,0.12275846530903858
205,0.30559844,0.23759801590527818,0.07540303290311749
274,0.116117075,0.6622390041962287,0.583129180760326
292,0.1061526,0.9160337668310699,0.053499249757465575
292,0.06487707,0.9160337668310699,0.053499249757465575
311,0.0770733,0.7140751123240294,0.0816572268579835
311,0.059867058,0.7140751123240294,0.0816572268579835
311,0.14996181,0.7140751123240294,0.0816572268579835
311,0.21577324,0.7140751123240294,0.0816572268579835
311,0.2126032,0.7140751123240294,0.0816572268579835
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
300,0.0,0.8671167043627355,0.5720580170652286
298,0.123769045,0.8586285210078071,0.06634602663531576
302,0.18312703,0.8481219434488132,0.42543587516352505
302,0.13433777,0.8481219434488132,0.42543587516352505
181,0.6044609,0.5300421622661138,0.0
181,0.6471389,0.5300421622661138,0.0
181,0.5876971,0.5300421622661138,0.0
333,0.38359758,0.2829842044150741,0.405317696034264
185,0.4447018,0.2991032885083458,0.715896230682052
340,0.3891229,0.2741974052209182,0.2515489504338802
343,0.39217505,0.37803051329241866,0.3225649094631079
307,0.3296646,0.5381238626908194,0.47035512177728567
320,0.5757704,0.34520556277383063,0.08248332265524891
317,0.5850914,0.2832572728550624,0.2160517413240088
337,0.5855056,0.2144552645692812,0.21274132151666075
202,0.5750886,0.21953054307767284,0.25531567622960555
318,0.51636815,0.18883434431909363,0.23413232514230045
318,0.5039383,0.18883434431909363,0.23413232514230045
316,0.44399595,0.5220703248600778,0.40010271557973354
198,0.4852896,0.40073505861724756,0.2866291943159533
304,0.15914126,0.4705799303242433,0.261194897589967
304,0.13786921,0.4705799303242433,0.261194897589967
305,0.20690635,0.406386871185477,0.18933518670989857
310,0.37516186,0.3993435112716819,0.09739065536657912
356,0.30390918,0.5948366782021584,0.26562424092369635
357,0.35612738,0.5333331432208896,0.15201769565349843
314,0.36146247,0.7779395983229347,0.2622927367423264
357,0.44052896,0.5333331432208896,0.15201769565349843
224,0.7826428,0.3544010822202823,0.24550922432992017
278,0.7779115,0.36967552585768315,0.16790161690597913
224,0.7174263,0.3544010822202823,0.24550922432992017
276,0.68997097,0.3457185111946597,0.12303596053224948
276,0.673721,0.3457185111946597,0.12303596053224948
188,0.8086678,0.42097775984106756,0.2837752197812288
188,0.8575839,0.42097775984106756,0.2837752197812288
235,0.7965639,0.5028094066360786,0.38852094341238763
224,0.7852758,0.3544010822202823,0.24550922432992017
189,0.652973,0.39524727304253116,0.5696292867072185
189,0.672283,0.39524727304253116,0.5696292867072185
233,0.69693464,0.4218626854305638,0.41276080318713343
233,0.7473117,0.4218626854305638,0.41276080318713343
234,0.5549674,0.4116177991271126,0.35284899469388914
188,0.55418444,0.42097775984106756,0.2837752197812288
188,0.5917042,0.42097775984106756,0.2837752197812288
233,0.6171234,0.4218626854305638,0.41276080318713343
277,0.6136141,0.3809369959193383,0.1551936826407712
276,0.6140553,0.3457185111946597,0.12303596053224948
190,0.5927478,0.23812209580923227,0.4466535570589631
262,0.30745435,0.2955858085256624,0.09231331971289085
255,0.31827375,0.3745990844120506,0.15553787654109594
261,0.3699252,0.5407680324853077,0.003743845792956432
261,0.42303634,0.5407680324853077,0.003743845792956432
259,0.4629939,0.44824929189905927,0.13431598399715716
257,0.4370531,0.3422314067367833,0.22567766774482564
257,0.36795104,0.3422314067367833,0.22567766774482564
351,0.3889483,0.23570667151287505,0.41443172607207024
262,0.34723818,0.2955858085256624,0.09231331971289085
267,0.59206766,0.3916747298726695,0.21853327930051977
267,0.60477775,0.3916747298726695,0.21853327930051977
267,0.5478691,0.3916747298726695,0.21853327930051977
350,0.48031935,0.5024153588235647,0.04622292364022449
0,0.0,,
0,0.0,,
0,0.0,,
0,0.4733669,,
241,0.4514117,0.7790567931267005,0.1281628899528889
221,0.73994875,0.49744460174973826,0.22898931267959471
237,0.6958471,0.56658897556383,0.15106792168494518
237,0.70160556,0.56658897556383,0.15106792168494518
0,0.6461459,,
195,0.6524266,0.5190548823862664,0.530747687712172
322,0.61317205,0.3831949410099229,0.1261040793683168
195,0.6142892,0.5190548823862664,0.530747687712172
210,0.5751212,0.5115916409645238,0.39998451167748295
341,0.5476468,0.4920661499730028,0.4191807567104877
225,0.7490145,0.23773509623055933,0.30870049142183287
226,0.73124295,0.18045168574196824,0.45868680851708177
209,0.71077293,0.35716771207380527,0.0910523831559316
195,0.6881537,0.5190548823862664,0.530747687712172
329,0.5043311,0.2866291173662727,0.23930714573061668
331,0.5088831,0.41863379231279474,0.14542242978266454
329,0.5448979,0.2866291173662727,0.23930714573061668
331,0.59527355,0.41863379231279474,0.14542242978266454
325,0.6557691,0.31844284851853333,0.07089455601858949
297,0.47249627,0.1382946600662165,0.10196458787074161
297,0.48311314,0.1382946600662165,0.10196458787074161
297,0.5154536,0.1382946600662165,0.10196458787074161
324,0.48845562,0.19844937050267664,0.4207990211194132
280,0.20466015,0.37714310510092997,0.12317449151570474
281,0.1791056,0.4023343433048998,0.14353233519645603
281,0.2242338,0.4023343433048998,0.14353233519645603
285,0.25459895,0.39292142587932366,0.06550478378640083
328,0.29385105,0.18849411102818747,0.17202240270947156
291,0.10252037,0.43854874880913064,0.9183644098577057
292,0.034850758,0.9160337668310699,0.053499249757465575
286,0.020450313,0.5164747637159346,0.1050220422013289
358,0.016127324,0.5477061953535434,0.12380170446050821
303,0.10218376,0.4504092928262118,0.7486450471082333
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
181,0.50356674,0.5300421622661138,0.0
181,0.5189554,0.5300421622661138,0.0
181,0.4597353,0.5300421622661138,0.0
184,0.38362533,0.3166006168461264,0.38554145698036885
306,0.31373218,0.7012638694082045,0.23510431839771376
339,0.663695,0.11027307284952892,0.26335355953138534
203,0.6056776,0.19590290378618835,0.2812598426911511
201,0.6481519,0.11570179621207721,0.18102990446775014
186,0.61957264,0.2281662283313719,0.6655899910083684
186,0.5680103,0.2281662283313719,0.6655899910083684
305,0.28151286,0.406386871185477,0.18933518670989857
309,0.29050878,0.3156840103481975,0.23219057131196913
309,0.3497234,0.3156840103481975,0.23219057131196913
309,0.37944952,0.3156840103481975,0.23219057131196913
310,0.4283414,0.3993435112716819,0.09739065536657912
359,0.65272725,0.567658297334968,0.260159954779601
242,0.60293645,0.6021198742885008,0.6494708658856277
243,0.666441,0.4319655995398035,0.2042447607825766
250,0.6951749,0.38616783844085845,0.46759185347206056
250,0.7067805,0.38616783844085845,0.46759185347206056
250,0.73568153,0.38616783844085845,0.46759185347206056
250,0.68450385,0.38616783844085845,0.46759185347206056
251,0.66041166,0.39615434774459946,0.30551528562183056
251,0.62245363,0.39615434774459946,0.30551528562183056
266,0.5735329,0.38782695556212987,0.23862212922267112
263,0.5368798,0.28921176049184805,0.17386808286649869
217,0.71417713,0.35786713595624153,0.3058283730866595
218,0.6751631,0.4026052550716219,0.28126563482120015
217,0.71205914,0.35786713595624153,0.3058283730866595
217,0.72547555,0.35786713595624153,0.3058283730866595
217,0.73553336,0.35786713595624153,0.3058283730866595
188,0.8404829,0.42097775984106756,0.2837752197812288
220,0.78766173,0.469488548660038,0.36789856345193483
220,0.7552103,0.469488548660038,0.36789856345193483
221,0.7331233,0.49744460174973826,0.22898931267959471
240,0.68367773,0.3488737976406484,0.4275276779861935
227,0.5810461,0.27307736446596875,0.3817987445701518
297,0.61674464,0.1382946600662165,0.10196458787074161
227,0.62528217,0.27307736446596875,0.3817987445701518
227,0.6550396,0.27307736446596875,0.3817987445701518
222,0.6681742,0.28657231003210093,0.10774345296328576
232,0.66285133,0.33901378783468017,0.48179204219228017
222,0.6704601,0.28657231003210093,0.10774345296328576
222,0.696758,0.28657231003210093,0.10774345296328576
225,0.73860544,0.23773509623055933,0.30870049142183287
225,0.7294052,0.23773509623055933,0.30870049142183287
189,0.4055682,0.39524727304253116,0.5696292867072185
231,0.36954018,0.3002293715052504,0.3158875891190925
189,0.42396143,0.39524727304253116,0.5696292867072185
231,0.42811933,0.3002293715052504,0.3158875891190925
231,0.44143492,0.3002293715052504,0.3158875891190925
189,0.5325675,0.39524727304253116,0.5696292867072185
231,0.49879044,0.3002293715052504,0.3158875891190925
232,0.46175632,0.33901378783468017,0.48179204219228017
232,0.49824524,0.33901378783468017,0.48179204219228017
232,0.53595346,0.33901378783468017,0.48179204219228017
263,0.5162056,0.28921176049184805,0.17386808286649869
253,0.4910736,0.4647498907157077,0.5216999810370996
253,0.48366934,0.4647498907157077,0.5216999810370996
247,0.5564684,0.3779542097917217,0.07147183936498233
191,0.497121,0.19931811129354937,0.24960182225136826
191,0.46289662,0.19931811129354937,0.24960182225136826
236,0.42780867,0.3292638301444688,0.40171379782009536
188,0.3856312,0.42097775984106756,0.2837752197812288
233,0.34714594,0.4218626854305638,0.41276080318713343
294,0.108563066,0.35594538488337735,0.052671306583761096
348,0.082182385,0.5279511288512824,0.46450896934684793
295,0.12315126,0.4140588547380779,0.02266452811522474
295,0.1319071,0.4140588547380779,0.02266452811522474
295,0.16442414,0.4140588547380779,0.02266452811522474
254,0.29956,0.30923292541863123,0.13070890856494907
258,0.2575187,0.20238904825449033,0.43320000678464987
279,0.20954263,0.3839786041104256,0.13157358733436644
279,0.24416763,0.3839786041104256,0.13157358733436644
280,0.28876954,0.37714310510092997,0.12317449151570474
273,0.26969743,0.8883402571859409,0.27415854895066005
273,0.20143397,0.8883402571859409,0.27415854895066005
272,0.21904562,0.6597552618617377,0.46070194029461337
272,0.21587873,0.6597552618617377,0.46070194029461337
274,0.16678494,0.6622390041962287,0.583129180760326
257,0.2795844,0.3422314067367833,0.22567766774482564
256,0.20895685,0.42052860901730504,0.20652569412473656
291,0.14768498,0.43854874880913064,0.9183644098577057
291,0.16163275,0.43854874880913064,0.9183644098577057
294,0.14518999,0.35594538488337735,0.052671306583761096
359,0.5539502,0.567658297334968,0.260159954779601
249,0.50903875,0.581433787890886,0.08744374154232207
244,0.46644136,0.6969778507852249,0.27631708698216645
252,0.5698055,0.5592146646453084,0.25395336738049823
244,0.50211143,0.6969778507852249,0.27631708698216645
245,0.43755114,0.7492511600429195,0.31100650146221914
268,0.42954877,0.6653126821578694,0.3911363130152894
273,0.33533978,0.8883402571859409,0.27415854895066005
273,0.3110332,0.8883402571859409,0.27415854895066005
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
273,0.2648445,0.8883402571859409,0.27415854895066005
342,0.6324489,0.5411415150704428,0.33553568837659264
215,0.6053306,0.5191303540656742,0.3468110376151621
214,0.5522401,0.6066428950958933,0.3349796476808874
212,0.62347806,0.582361826472007,0.41190313328783246
194,0.55665743,0.7229786217973326,0.5481429522707421
194,0.49790013,0.7229786217973326,0.5481429522707421
0,0.47139752,,
0,0.0,,
194,0.40089473,0.7229786217973326,0.5481429522707421
184,0.7472856,0.3166006168461264,0.38554145698036885
181,0.70364577,0.5300421622661138,0.0
184,0.6945387,0.3166006168461264,0.38554145698036885
181,0.6313312,0.5300421622661138,0.0
181,0.5843816,0.5300421622661138,0.0
183,0.5752344,0.12032692403239365,0.09818222963071896
184,0.53933984,0.3166006168461264,0.38554145698036885
181,0.53286296,0.5300421622661138,0.0
181,0.49360493,0.5300421622661138,0.0
301,0.44154143,0.5585531155135319,0.6623908421923779
228,0.6124039,0.02299435692341323,0.36849595520506473
230,0.62499297,0.12237136276553251,0.39127254872794875
326,0.68704545,0.18472590710646175,0.3279818929097342
230,0.67936116,0.12237136276553251,0.39127254872794875
197,0.69332767,0.04843508702902577,0.35986541621165047
199,0.7452194,0.009681988364760752,0.2971545708252919
193,0.79021275,0.014475981823124151,0.19984317832735918
185,0.7799735,0.2991032885083458,0.715896230682052
185,0.79034525,0.2991032885083458,0.715896230682052
319,0.44311678,0.4338702141285835,0.24721212857938804
319,0.48634937,0.4338702141285835,0.24721212857938804
319,0.48385227,0.4338702141285835,0.24721212857938804
320,0.54879874,0.34520556277383063,0.08248332265524891
321,0.58223087,0.4554230465367639,0.11853902722242575
330,0.5438319,0.47435224090019457,0.2395659438732138
321,0.5993577,0.4554230465367639,0.11853902722242575
339,0.6510464,0.11027307284952892,0.26335355953138534
200,0.72271067,0.06003876260591401,0.21505248797582602
186,0.76201195,0.2281662283313719,0.6655899910083684
296,0.3419223,0.22288812052920282,0.02248374642837399
328,0.35718656,0.18849411102818747,0.17202240270947156
328,0.3484737,0.18849411102818747,0.17202240270947156
324,0.44649032,0.19844937050267664,0.4207990211194132
328,0.4036173,0.18849411102818747,0.17202240270947156
205,0.34177983,0.23759801590527818,0.07540303290311749
208,0.371413,0.4518027075862152,0.4005970716063846
208,0.40588257,0.4518027075862152,0.4005970716063846
319,0.40383768,0.4338702141285835,0.24721212857938804
283,0.057574943,0.5623771060592206,0.038547703563353936
283,0.09324686,0.5623771060592206,0.038547703563353936
353,0.120281614,0.6728490559344191,0.5905753562790413
204,0.16530989,0.7361790908117167,0.17436385200422627
284,0.1821424,0.46565288689924467,0.18466671488691816
354,0.18630958,0.5953828173652824,0.14562903215374762
304,0.2285208,0.4705799303242433,0.261194897589967
355,0.2917163,0.40407662479781026,0.12275846530903858
319,0.35410234,0.4338702141285835,0.24721212857938804
346,0.14869577,1.0000000000000004,0.3911579205382097
0,0.0,,
0,0.0,,
290,0.0,0.8490532534469151,0.1410000635089286
311,0.03679362,0.7140751123240294,0.0816572268579835
302,0.10722239,0.8481219434488132,0.42543587516352505
352,0.16913553,0.7745299591508497,0.25348821590196485
352,0.23524895,0.7745299591508497,0.25348821590196485
315,0.27798155,0.8136718422225893,0.3191164551594266
315,0.2966328,0.8136718422225893,0.3191164551594266
0,0.0,,
300,0.0,0.8671167043627355,0.5720580170652286
299,0.2499472,0.9329133384314594,0.4537732827936663
0,0.0,,
300,0.0,0.8671167043627355,0.5720580170652286
306,0.25378603,0.7012638694082045,0.23510431839771376
302,0.26709986,0.8481219434488132,0.42543587516352505
302,0.2524918,0.8481219434488132,0.42543587516352505
315,0.30562273,0.8136718422225893,0.3191164551594266
181,0.6698992,0.5300421622661138,0.0
184,0.6117188,0.3166006168461264,0.38554145698036885
186,0.5440424,0.2281662283313719,0.6655899910083684
184,0.51691365,0.3166006168461264,0.38554145698036885
186,0.5103713,0.2281662283313719,0.6655899910083684
187,0.49661487,0.19110014385397633,0.4975863081962405
343,0.45195487,0.37803051329241866,0.3225649094631079
343,0.3668875,0.37803051329241866,0.3225649094631079
315,0.34912798,0.8136718422225893,0.3191164551594266
317,0.5145927,0.2832572728550624,0.2160517413240088
313,0.50072724,0.4419632683687933,0.19942808035645712
313,0.50980675,0.4419632683687933,0.19942808035645712
337,0.5547715,0.2144552645692812,0.21274132151666075
317,0.5358018,0.2832572728550624,0.2160517413240088
313,0.4765827,0.4419632683687933,0.19942808035645712
316,0.42217356,0.5220703248600778,0.40010271557973354
316,0.37929085,0.5220703248600778,0.40010271557973354
316,0.3753956,0.5220703248600778,0.40010271557973354
287,0.072813936,0.46934423075176035,0.5052936391597606
287,0.127076,0.46934423075176035,0.5052936391597606
308,0.19098261,0.6024677394550721,0.42389246738040054
308,0.28055394,0.6024677394550721,0.42389246738040054
356,0.24521881,0.5948366782021584,0.26562424092369635
312,0.22284876,0.5256286550169187,0.9271625723070404
314,0.29776287,0.7779395983229347,0.2622927367423264
314,0.35313097,0.7779395983229347,0.2622927367423264
